home_parkrun,home_event,prev_event_no,prev_date,next_event_no,next_date,cancellation_date,runner_id,gap_week_parkrun,gap_week_short
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7049046,Fletcher Moss,fletchermoss
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7066366,Did not run,NA
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7263114,Did not run,NA
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7616218,Did not run,NA
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7756498,Pollok,pollok
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,7917150,Did not run,NA
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,887411,Did not run,NA
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,9093293,Peel,peel
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,9102870,Peel,peel
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,9103627,Peel,peel
South Manchester,southmanchester,752,2026-07-25,753,2026-08-08,2026-08-01,9604101,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10432268,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10526005,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10833917,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10859684,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10925794,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10939777,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,10995374,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,11061177,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,1667806,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,1757562,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,2081482,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,210079,Glossop,glossop
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,240364,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,2489786,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,265822,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,2747832,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,3063843,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,338028,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,4809059,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,4858001,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,4961409,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5014129,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5238077,Whitekirk Hill,whitekirkhill
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5427744,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5922238,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5940326,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,5977697,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,6271464,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,6504565,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,7178850,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8274575,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8364276,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8478180,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8566248,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8588785,Hyde,hyde
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,8848568,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,9933410,Did not run,NA
Stamford Park,stamfordpark,437,2025-06-07,438,2025-06-21,2025-06-14,9973644,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10090756,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10526586,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10683892,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10833917,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10925794,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,10949451,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,11009076,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,11299695,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,113342,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,1423105,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,1626118,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,1757562,Oldham,oldham
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,2081482,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,2195600,Oldham,oldham
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,265822,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,2747832,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,3063843,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,338028,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,3870654,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,4261642,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,4664856,Clapham Common,claphamcommon
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,4664892,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,4778054,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,5123907,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,5940326,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,5977697,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,6040024,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,757519,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,8364276,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,8398002,Did not run,NA
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,8588785,Oldham,oldham
Stamford Park,stamfordpark,452,2025-09-27,453,2025-10-11,2025-10-04,9973644,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,10020482,Oldham,oldham
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,11215073,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,11548078,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,123982,Conwy,conwy
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,1423105,Chadderton Hall,chaddertonhall
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,1623715,Dalby Forest,dalbyforest
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,1631880,Dalby Forest,dalbyforest
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,1757562,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,2195600,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,2230778,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,2700699,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,4946512,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,5730147,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,5977697,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,5985575,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,7382816,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,757519,Hyde,hyde
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,8239324,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,8239568,Did not run,NA
Stamford Park,stamfordpark,458,2025-11-15,459,2025-11-29,2025-11-22,8588785,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,10683892,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,11536792,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,11757867,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,123982,"Y Promenad, Llandrillo-yn-Rhos",ypromenadllandrilloynrhos
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,152406,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,1626118,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,1631880,Wythenshawe,wythenshawe
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,1757562,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,2039996,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,2327852,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,2473305,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,2747832,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,338028,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,345079,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,4261642,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,4499225,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,5294791,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,5977697,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,7178850,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,7382816,Oldham,oldham
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,757519,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,8696131,Oldham,oldham
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,8806015,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,8848568,Oldham,oldham
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,8880676,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,9180052,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,9962606,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-03,9995007,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,10683892,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,11536792,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,11757867,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,123982,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,152406,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,1626118,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,1631880,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,1757562,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,2039996,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,2327852,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,2473305,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,2747832,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,338028,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,345079,Clarence,clarence
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,4261642,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,4499225,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,5294791,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,5977697,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,7178850,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,7382816,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,757519,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,8696131,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,8806015,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,8848568,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,8880676,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,9180052,Did not run,NA
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,9962606,Hyde,hyde
Stamford Park,stamfordpark,464,2025-12-27,465,2026-01-17,2026-01-10,9995007,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,10150444,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,104419,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,10487440,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,10925794,Hyde,hyde
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,10949451,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,11598794,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,11701388,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,11757867,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,11902663,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,11932160,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,1583067,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,1623715,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,1631880,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,1757562,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,2473305,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,2747832,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,3160274,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,345079,Lancaster,lancaster
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,4737159,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,5123907,Belton House,beltonhouse
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,5427744,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,5922238,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,5977697,Hyde,hyde
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,6237791,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,6504565,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,7178850,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,757519,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8197481,Alexandra,alexandra
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8205164,Alexandra,alexandra
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8274575,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8364276,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8588785,Hyde,hyde
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,8880676,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,9144736,Did not run,NA
Stamford Park,stamfordpark,468,2026-02-07,469,2026-02-21,2026-02-14,9195581,Hyde,hyde
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10012571,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10018835,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10093807,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10146777,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,1019420,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10216916,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10272667,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,10286036,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,1059961,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,108319,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,1303474,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,131981,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,179055,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,1828312,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,1908259,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2058318,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2064634,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,206471,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2224090,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2258720,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2352975,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2391751,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2391774,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2483576,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,258179,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,260145,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2821166,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,2844576,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3049376,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3083691,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3153901,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3213475,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3597247,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3682304,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3700596,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3878089,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,3973557,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4028760,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4143718,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4279304,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4292316,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,43025,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4342011,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4534620,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,461154,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4643112,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4877063,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4891472,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,493411,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,4957820,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5026017,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5074298,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5110706,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5111966,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5386277,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5595984,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5647242,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5794132,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,5949337,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6005486,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6041078,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6217213,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6356943,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,651903,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6527949,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6697771,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6715667,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6745619,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6864459,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6936592,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,6999616,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7066006,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7068385,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7102642,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7165277,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7306339,Wythenshawe,wythenshawe
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7355860,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7386877,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7558679,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7578988,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7617201,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,763590,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7638621,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7658282,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7680551,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7732430,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7797267,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7835910,Did not run,NA
